name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning,lineage_kind,lineage_scope,lineage_file,lineage_source,lineage_comment,lineage_fit,lineage_confidence,lineage_flags,followup_outcome,followup_reason,final_confidence,screening_flags
"natural gas, high pressure, import from DZ","natural gas, high pressure",RoE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RoE"", ""name"": ""Natural gas, production GQ, at evaporation plant"", ""reference product"": ""Natural gas, production GQ, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"natural gas, high pressure, import from EG","natural gas, high pressure",RoE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RoE"", ""name"": ""Natural gas, production GQ, at evaporation plant"", ""reference product"": ""Natural gas, production GQ, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"natural gas, high pressure, import from FI","natural gas, high pressure",SE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""SE"", ""name"": ""Natural gas, production NO, at evaporation plant"", ""reference product"": ""Natural gas, production NO, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"natural gas, high pressure, import from GB","natural gas, high pressure",RoE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RoE"", ""name"": ""Natural gas, production GQ, at evaporation plant"", ""reference product"": ""Natural gas, production GQ, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"natural gas, high pressure, import from NL","natural gas, high pressure",RoE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RoE"", ""name"": ""Natural gas, production GQ, at evaporation plant"", ""reference product"": ""Natural gas, production GQ, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"natural gas, high pressure, import from QA","natural gas, high pressure",RoE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RoE"", ""name"": ""Natural gas, production GQ, at evaporation plant"", ""reference product"": ""Natural gas, production GQ, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"market for textile, nonwoven polypropylene","textile, nonwoven polypropylene",GLO,kilogram,review_pair,0.274538,1,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Textile, woven cotton, at plant"", ""reference product"": ""Textile, woven cotton, at plant"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Textile refinement, cotton"", ""reference product"": ""Textile refinement, cotton"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for textile, nonwoven polypropylene"", ""reference product"": ""textile, nonwoven polypropylene"", ""unit"": ""kilogram""}",,exact,1.0,,needs_material_and_process_scope,"Distinguish raw material, processed product and processing service, preserving composition, moisture and manufacturing boundary. Neither proxy is established as superior.",0.274538,
"treatment of residues, MSWI, waste wood, untreated, residual material landfill","residues, MSWI, waste wood, untreated",GLO,kilogram,review_residue_composition,0.274744,0.7,False,True,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""CH"", ""name"": ""Disposal, building, waste wood, untreated, to final disposal"", ""reference product"": ""Disposal, building, waste wood, untreated, to final disposal"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""reference product"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""unit"": ""kilogram""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.274744,geographic_proxy; waste_composition_and_mass_basis_unverified
"market for transport, freight, lorry with refrigeration machine, freezing","transport, freight, lorry with refrigeration machine, freezing",GLO,ton kilometer,review_pair,0.275586,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.275586,geographic_proxy
primary lead production from concentrate,sulfuric acid,GLO,kilogram,review_pair,0.275974,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Sodium sulphate from sulfuric acid digestion of spodumene"", ""reference product"": ""Sodium sulphate from sulfuric acid digestion of spodumene"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Lead concentrate, at beneficiation"", ""reference product"": ""Lead concentrate, at beneficiation"", ""unit"": ""kilogram""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""primary lead production from concentrate"", ""reference product"": ""sulfuric acid"", ""unit"": ""kilogram""}",,good proxy,0.7,,reject_wrong_product,"The candidate names a different supplied compound or co-product, or confuses vegetable oil with fossil crude oil. Source activity words do not override the reference product; the old target is not thereby validated.",0.275974,
"market for sewage sludge, 70% water, WWT-SLF, waste graphical paper","sewage sludge, 70% water, WWT-SLF, waste graphical paper",CH,kilogram,review_sludge_moisture,0.276075,0.7,False,False,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""Disposal, separator sludge, 90% water, to hazardous waste incineration"", ""reference product"": ""Disposal, separator sludge, 90% water, to hazardous waste incineration"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, sludge from pulp and paper production, 25% water, to sanitary landfill"", ""reference product"": ""Disposal, sludge from pulp and paper production, 25% water, to sanitary landfill"", ""unit"": ""kilogram""}",review,"[Manual] good proxy: rule: waste disposal, material-aligned | Reviewed by hand (Karin).",script_rule,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""market for sewage sludge, 70% water, WWT-SLF, waste graphical paper"", ""reference product"": ""sewage sludge, 70% water, WWT-SLF, waste graphical paper"", ""unit"": ""kilogram""}","rule: waste disposal, material-aligned",good proxy,0.7,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.276075,waste_composition_and_mass_basis_unverified
"market for sewage sludge, 97% water, WWT-SLF, waste graphical paper","sewage sludge, 97% water, WWT-SLF, waste graphical paper",CH,kilogram,review_sludge_moisture,0.276075,0.7,False,False,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""Disposal, separator sludge, 90% water, to hazardous waste incineration"", ""reference product"": ""Disposal, separator sludge, 90% water, to hazardous waste incineration"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, sludge from pulp and paper production, 25% water, to sanitary landfill"", ""reference product"": ""Disposal, sludge from pulp and paper production, 25% water, to sanitary landfill"", ""unit"": ""kilogram""}",review,"[Manual] good proxy: rule: waste disposal, material-aligned | Reviewed by hand (Karin).",script_rule,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""market for sewage sludge, 97% water, WWT-SLF, waste graphical paper"", ""reference product"": ""sewage sludge, 97% water, WWT-SLF, waste graphical paper"", ""unit"": ""kilogram""}","rule: waste disposal, material-aligned",good proxy,0.7,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.276075,waste_composition_and_mass_basis_unverified
"treatment of sewage sludge, 97% water, WWT-SLF, municipal solid waste, landfarming","sewage sludge, 97% water, WWT-SLF, municipal solid waste",CA-QC,kilogram,review_sludge_moisture,0.276278,0.4,False,True,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""Disposal, municipal solid waste, 22.9% water, to sanitary landfill"", ""reference product"": ""Disposal, municipal solid waste, 22.9% water, to sanitary landfill"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, municipal solid waste, 22.9% water, to municipal incineration"", ""reference product"": ""Disposal, municipal solid waste, 22.9% water, to municipal incineration"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CA-QC"", ""name"": ""treatment of sewage sludge, 97% water, WWT-SLF, municipal solid waste, landfarming"", ""reference product"": ""sewage sludge, 97% water, WWT-SLF, municipal solid waste"", ""unit"": ""kilogram""}",,rough proxy,0.4,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.276278,geographic_proxy; waste_composition_and_mass_basis_unverified
