name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning
"electricity, high voltage, nuclear, import from France","electricity, high voltage",CH,kilowatt hour,accept_energy_fuel,0.614286,0.75,False,False,Branch preserves the output carrier and source fuel; previous target has the wrong carrier/fuel or a generic mix.,"{""location"": ""CH"", ""name"": ""Electricity, high voltage, import AT, at grid"", ""reference product"": ""Electricity, high voltage, import AT, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, high voltage, production from nuclear power, at grid"", ""reference product"": ""Electricity, high voltage, production from nuclear power, at grid"", ""unit"": ""kilowatt hour""}",electricity_fuel,[Rule electricity] electricity production / heat&power cogen matched to BAFU electricity/heat of the same FUEL. VERIFY sub-variant.
"electricity, high voltage, wind power, import from Germany","electricity, high voltage",CH,kilowatt hour,accept_energy_fuel,0.588806,0.75,False,False,Branch preserves the output carrier and source fuel; previous target has the wrong carrier/fuel or a generic mix.,"{""location"": ""CH"", ""name"": ""Electricity, high voltage, import AT, at grid"", ""reference product"": ""Electricity, high voltage, import AT, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, high voltage, production from wind power, at grid"", ""reference product"": ""Electricity, high voltage, production from wind power, at grid"", ""unit"": ""kilowatt hour""}",electricity_fuel,[Rule electricity] electricity production / heat&power cogen matched to BAFU electricity/heat of the same FUEL. VERIFY sub-variant.
"electricity, low voltage, photovoltaic, import from Germany","electricity, low voltage",CH,kilowatt hour,accept_energy_fuel,0.598601,0.75,False,False,Branch preserves the output carrier and source fuel; previous target has the wrong carrier/fuel or a generic mix.,"{""location"": ""CH"", ""name"": ""Electricity, low voltage, import AT, at grid"", ""reference product"": ""Electricity, low voltage, import AT, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, low voltage, production from photovoltaic, at grid"", ""reference product"": ""Electricity, low voltage, production from photovoltaic, at grid"", ""unit"": ""kilowatt hour""}",electricity_fuel,[Rule electricity] electricity production / heat&power cogen matched to BAFU electricity/heat of the same FUEL. VERIFY sub-variant.
"electricity, medium voltage, municipal waste incineration, import from Germany","electricity, medium voltage",CH,kilowatt hour,accept_energy_fuel,0.568447,0.75,False,False,Branch preserves the output carrier and source fuel; previous target has the wrong carrier/fuel or a generic mix.,"{""location"": ""CH"", ""name"": ""Electricity, medium voltage, at grid"", ""reference product"": ""Electricity, medium voltage, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, medium voltage, production from waste incineration, at grid"", ""reference product"": ""Electricity, medium voltage, production from waste incineration, at grid"", ""unit"": ""kilowatt hour""}",electricity_fuel,[Rule electricity] electricity production / heat&power cogen matched to BAFU electricity/heat of the same FUEL. VERIFY sub-variant.
"electrorefining of copper, anode","copper, cathode",GLO,kilogram,accept_product_identity,0.399327,0.4,True,False,"Branch has stronger reference-product token coverage under the same normalization, without losing a checked process distinction.","{""location"": ""GLO"", ""name"": ""Cathode"", ""reference product"": ""Cathode"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""xx Cathode, copper, primary copper production"", ""reference product"": ""xx Cathode, copper, primary copper production"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).
"ethylene diamine production, from ethanolamine",ethylene diamine,RER,kilogram,accept_chemical_proxy,0.33832,0.6,False,True,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""RER"", ""name"": ""Ethanol from ethylene, at plant"", ""reference product"": ""Ethanol from ethylene, at plant"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
"ethylene diamine production, from ethanolamine",ethylene diamine,RoW,kilogram,accept_chemical_proxy,0.25832,0.6,False,True,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""RER"", ""name"": ""Ethanol from ethylene, at plant"", ""reference product"": ""Ethanol from ethylene, at plant"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
"exhaust air roof hood production, steel, DN 400","exhaust air roof hood, steel, DN 400",CH,unit,accept_product_match,0.770427,0.9,False,False,Previously inspected exact-product/material-form correction from the initial review.,"{""location"": ""CH"", ""name"": ""Disposal, exhaust air roof hood, steel, DN 400"", ""reference product"": ""Disposal, exhaust air roof hood, steel, DN 400"", ""unit"": ""unit""}","{""location"": ""CH"", ""name"": ""Exhaust air roof hood, steel, DN 400, at plant"", ""reference product"": ""Exhaust air roof hood, steel, DN 400, at plant"", ""unit"": ""unit""}",structural_v2v3,"[Rule v2v3] 'X production'/'market for X' = 'X, at plant'."
"exhaust air roof hood production, steel, DN 400","exhaust air roof hood, steel, DN 400",RoW,unit,accept_product_match,0.690427,0.9,False,True,Previously inspected exact-product/material-form correction from the initial review.,"{""location"": ""CH"", ""name"": ""Disposal, exhaust air roof hood, steel, DN 400"", ""reference product"": ""Disposal, exhaust air roof hood, steel, DN 400"", ""unit"": ""unit""}","{""location"": ""CH"", ""name"": ""Exhaust air roof hood, steel, DN 400, at plant"", ""reference product"": ""Exhaust air roof hood, steel, DN 400, at plant"", ""unit"": ""unit""}",structural_v2v3,"[Rule v2v3] 'X production'/'market for X' = 'X, at plant'."
"fibre production, kenaf, retting","fibre, kenaf",IN,kilogram,accept_product_identity,0.339287,0.9,False,False,"Branch has stronger reference-product token coverage under the same normalization, without losing a checked process distinction.","{""location"": ""IN"", ""name"": ""xx Kenaf stalks, from fibre production, at farm"", ""reference product"": ""xx Kenaf stalks, from fibre production, at farm"", ""unit"": ""kilogram""}","{""location"": ""IN"", ""name"": ""Kenaf fibres, at farm"", ""reference product"": ""Kenaf fibres, at farm"", ""unit"": ""kilogram""}",structural_refprod,"[Rule refprod] Reference product = a BAFU product, all its words in the source name."
"fibre production, kenaf, retting","fibre, kenaf",RoW,kilogram,accept_product_identity,0.259287,0.9,False,True,"Branch has stronger reference-product token coverage under the same normalization, without losing a checked process distinction.","{""location"": ""IN"", ""name"": ""xx Kenaf stalks, from fibre production, at farm"", ""reference product"": ""xx Kenaf stalks, from fibre production, at farm"", ""unit"": ""kilogram""}","{""location"": ""IN"", ""name"": ""Kenaf fibres, at farm"", ""reference product"": ""Kenaf fibres, at farm"", ""unit"": ""kilogram""}",structural_refprod,"[Rule refprod] Reference product = a BAFU product, all its words in the source name."
"foam glass production, without cullet, electricity from renewable energy products","foam glass, electricity from renewable energy products",GLO,kilogram,accept_product_proxy,0.189541,1,False,True,Branch preserves foam-glass material instead of an unrelated product.,"{""location"": ""CH"", ""name"": ""Hydrogen production, gaseous, 1 bar, from SOEC electrolysis, from grid electricity"", ""reference product"": ""Hydrogen production, gaseous, 1 bar, from SOEC electrolysis, from grid electricity"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Foam glass, at plant"", ""reference product"": ""Foam glass, at plant"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).
"glycerin distillate bottom, Recycled Content cut-off",glycerin distillate bottom,GLO,kilogram,accept_chemical_proxy,0.149933,0.6,False,False,Low-confidence named target does not preserve the source chemical identity; branch provides the correct broad chemical family. Coarse proxy only.,"{""location"": ""GLO"", ""name"": ""Disposal, sulfidic tailings, off-site"", ""reference product"": ""Disposal, sulfidic tailings, off-site"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Chemicals organic, at plant"", ""reference product"": ""Chemicals organic, at plant"", ""unit"": ""kilogram""}",chemical_proxy,"[Rule chem-proxy] generic organic chemistry proxy | No specific BAFU dataset -> generic 'Chemicals organic/inorganic, at plant'. VERIFY (may over-apply)."
gold mine operation and refining,"copper, cathode",SE,kilogram,accept_product_identity,0.279583,0.4,True,True,"Branch has stronger reference-product token coverage under the same normalization, without losing a checked process distinction.","{""location"": ""GLO"", ""name"": ""Cathode"", ""reference product"": ""Cathode"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""xx Cathode, copper, primary copper production"", ""reference product"": ""xx Cathode, copper, primary copper production"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).
"heat and power co-generation unit construction, 1MWel, 6.4 MWth","solvent, organic",CH,kilogram,accept_product_identity,0.153959,0.4,False,True,"Branch has stronger reference-product token coverage under the same normalization, without losing a checked process distinction.","{""location"": ""CH"", ""name"": ""Carbon dioxide, captured at municipal solid waste incineration plant, with heat recovery, for subsequent reuse"", ""reference product"": ""Carbon dioxide, captured at municipal solid waste incineration plant, with heat recovery, for subsequent reuse"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Solvents, organic, unspecified, at plant"", ""reference product"": ""Solvents, organic, unspecified, at plant"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).
"heat and power co-generation unit construction, 1MWel, 6.4 MWth","solvent, organic",RoW,kilogram,accept_product_identity,0.097807,0.4,False,True,"Branch has stronger reference-product token coverage under the same normalization, without losing a checked process distinction.","{""location"": ""RER"", ""name"": ""Power distribution unit, for electric passenger car"", ""reference product"": ""Power distribution unit, for electric passenger car"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Solvents, organic, unspecified, at plant"", ""reference product"": ""Solvents, organic, unspecified, at plant"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).
"heat and power co-generation, biogas, gas engine","electricity, high voltage",AT,kilowatt hour,accept_energy_fuel,0.307468,1,False,True,Branch preserves the output carrier and source fuel; previous target has the wrong carrier/fuel or a generic mix.,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen with biogas engine, allocation exergy"", ""reference product"": ""Electricity, at cogen with biogas engine, allocation exergy"", ""unit"": ""kilowatt hour""}",review,[Manual] Reviewed by hand (Karin).
"heat and power co-generation, biogas, gas engine","electricity, high voltage",AU,kilowatt hour,accept_energy_fuel,0.307468,1,False,True,Branch preserves the output carrier and source fuel; previous target has the wrong carrier/fuel or a generic mix.,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen with biogas engine, allocation exergy"", ""reference product"": ""Electricity, at cogen with biogas engine, allocation exergy"", ""unit"": ""kilowatt hour""}",review,[Manual] Reviewed by hand (Karin).
"heat and power co-generation, biogas, gas engine","electricity, high voltage",BE,kilowatt hour,accept_energy_fuel,0.307468,1,False,True,Branch preserves the output carrier and source fuel; previous target has the wrong carrier/fuel or a generic mix.,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen with biogas engine, allocation exergy"", ""reference product"": ""Electricity, at cogen with biogas engine, allocation exergy"", ""unit"": ""kilowatt hour""}",review,[Manual] Reviewed by hand (Karin).
